* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -42.1 dBFS, measurement signal peak level -38.8 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 28, 2026 6:45:15 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; gauche :0.773 du mur gauche 0,539 mur arriere droite: 3.219 du mur gauche 0.515 mur arriere Delay 0.3056 ms (105 mm, 4.13 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R baseline Jul 28
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
5957.287343 72.081 -177.2402
6000.456303 71.774 175.6284
6043.938083 71.444 170.1196
6087.734950 71.199 166.9099
6131.849187 71.125 165.8025
6176.283094 71.225 165.3396
6221.038987 71.424 163.8875
6266.119200 71.637 161.0298
6311.526083 71.822 156.8025
6357.262002 71.963 151.0847
6403.329344 72.059 144.2908
6449.730508 72.132 137.1455
6496.467914 72.211 129.9700
6543.543998 72.303 122.5598
6590.961215 72.387 114.4397
6638.722037 72.423 105.4951
6686.828954 72.367 96.1807
6735.284473 72.185 87.1604
6784.091120 71.877 78.8740
6833.251441 71.480 71.2434
6882.767998 71.037 64.2012
6932.643372 70.594 58.0535
6982.880164 70.199 53.2068
7033.480992 69.885 49.9497
7084.448495 69.689 48.1758
7135.785329 69.652 47.5405
7187.494171 69.786 47.5137
7239.577717 70.050 46.9023
7292.038681 70.366 44.4573
7344.879799 70.655 39.9214
7398.103826 70.891 33.8811
7451.713536 71.095 26.6943
7505.711724 71.285 18.5398
7560.101205 71.443 9.6978
7614.884815 71.524 0.5134
7670.065409 71.507 -8.7500
7725.645865 71.402 -18.1160
7781.629080 71.233 -27.5986
7838.017972 71.022 -37.0164
7894.815481 70.779 -46.1104
7952.024569 70.516 -54.7407
8009.648217 70.246 -62.8604
8067.689429 69.974 -70.3975
8126.151233 69.706 -77.2068
8185.036674 69.456 -83.2180
8244.348824 69.259 -88.5605
8304.090774 69.163 -93.5403
8364.265639 69.206 -98.6829
8424.876556 69.370 -104.4644
8485.926684 69.598 -110.9968
8547.419207 69.834 -118.0891
8609.357330 70.045 -125.6587
8671.744282 70.193 -133.8323
8734.583316 70.231 -142.4985
8797.877707 70.151 -151.2114
8861.630756 69.991 -159.5833
8925.845785 69.792 -167.2654
8990.526143 69.577 -173.7651
9055.675202 69.380 -178.6050
9121.296357 69.257 178.1528
9187.393031 69.257 175.9780
9253.968668 69.405 173.8828
9321.026740 69.705 170.5947
9388.570742 70.131 165.2466
9456.604196 70.628 157.7676
9525.130648 71.143 148.4978
9594.153671 71.635 137.7791
9663.676863 72.079 125.9785
9733.703850 72.460 113.4043
9804.238280 72.753 100.2874
9875.283832 72.926 86.9336
9946.844210 72.961 73.7649
10018.923143 72.849 61.1624
10091.524390 72.591 49.4050
10164.651736 72.205 38.8413
10238.308993 71.734 29.7563
10312.500000 71.228 22.2507
10387.228626 70.748 16.1035
10462.498767 70.369 10.6069
10538.314345 70.147 4.7710
10614.679315 70.079 -1.9834
10691.597657 70.118 -9.8801
10769.073381 70.187 -18.9438
10847.110526 70.209 -28.8955
10925.713161 70.147 -39.3228
11004.885382 70.006 -49.8499
11084.631318 69.822 -60.0632
11164.955126 69.635 -69.6377
11245.860993 69.467 -78.2905
11327.353138 69.325 -85.7236
11409.435808 69.227 -91.9487
11492.113283 69.191 -97.5767
11575.389873 69.228 -103.6399
11659.269920 69.318 -110.9788
11743.757796 69.424 -119.7803
11828.857906 69.511 -129.7939
11914.574686 69.565 -140.6311
12000.912606 69.577 -151.8218
12087.876166 69.545 -162.9294
12175.469900 69.471 -173.5874
12263.698373 69.364 176.4539
12352.566187 69.246 167.2021
12442.077974 69.158 158.4944
12532.238400 69.147 149.9497
12623.052165 69.229 141.0007
12714.524005 69.364 131.1924
12806.658687 69.495 120.3601
12899.461015 69.581 108.6965
12992.935827 69.612 96.6140
13087.087996 69.600 84.6475
13181.922430 69.577 73.4473
13277.444074 69.601 63.5955
13373.657907 69.739 55.2932
13470.568945 70.023 47.9915
13568.182241 70.430 40.3823
13666.502883 70.894 31.1079
13765.535996 71.339 19.5391
13865.286744 71.702 5.9133
13965.760328 71.934 -9.1465
14066.961984 72.009 -24.9641
14168.896989 71.921 -40.9141
14271.570658 71.677 -56.4197
14374.988342 71.304 -70.9302
14479.155433 70.860 -84.0112
14584.077362 70.430 -95.5190
14689.759598 70.104 -105.9062
14796.207652 69.912 -116.0981
14903.427072 69.814 -126.9749
15011.423448 69.743 -138.9487
15120.202410 69.642 -152.0088
15229.769630 69.475 -165.8721
15340.130819 69.224 179.8687
15451.291730 68.899 165.6196
15563.258160 68.525 151.6873
15676.035944 68.129 138.2329
15789.630962 67.729 125.2373
15904.049137 67.329 112.5505
16019.296433 66.922 100.0686
16135.378859 66.507 87.9146
16252.302465 66.099 76.5032
16370.073348 65.753 66.4954
16488.697648 65.568 58.4561
16608.181548 65.651 52.1233
16728.531278 66.031 45.8877
16849.753112 66.623 37.6631
16971.853368 67.285 26.4004
17094.838414 67.891 12.3486
17218.714660 68.371 -3.6631
17343.488565 68.708 -20.8066
17469.166632 68.919 -38.4922
17595.755415 69.033 -56.4268
17723.261512 69.065 -74.5586
17851.691571 69.016 -92.9268
17981.052287 68.868 -111.5332
18111.350404 68.606 -130.2764
18242.592715 68.217 -148.9507
18374.786062 67.698 -167.2598
18507.937336 67.070 175.1318
18642.053479 66.376 158.4736
18777.141484 65.682 142.7471
18913.208391 65.052 127.5293
19050.261296 64.531 112.0947
19188.307342 64.113 95.8008
19327.353727 63.753 78.3926
19467.407699 63.405 60.0103
19608.476560 63.053 41.0352
19750.567664 62.728 21.9287
19893.688419 62.476 3.1465
20037.846286 62.341 -14.8931
