* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -41.6 dBFS, measurement signal peak level -38.8 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 7, 2026 3:58:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: droite 10 gauche 11 Delay -0.1054 ms (-36 mm, -1.42 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R retour sans eq Jul 7
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
5542.315659 72.618 -9.1204
5582.477563 72.442 -11.2043
5622.930497 72.215 -12.4707
5663.676569 72.049 -12.4836
5704.717904 72.006 -10.6753
5746.056642 72.077 -5.9216
5787.694937 72.217 2.1418
5829.634960 72.399 10.5117
5871.878898 72.611 15.2705
5914.428953 72.835 15.7627
5957.287343 73.029 13.3201
6000.456303 73.163 9.5156
6043.938083 73.238 5.5461
6087.734950 73.278 2.0991
6131.849187 73.281 -0.6040
6176.283094 73.198 -2.5903
6221.038987 72.965 -3.6790
6266.119200 72.579 -3.1841
6311.526083 72.124 -0.7742
6357.262002 71.750 2.6052
6403.329344 71.588 5.4290
6449.730508 71.680 6.9739
6496.467914 71.985 7.5576
6543.543998 72.413 7.8718
6590.961215 72.859 8.3425
6638.722037 73.191 8.9927
6686.828954 73.294 10.1958
6735.284473 73.131 12.8579
6784.091120 72.763 16.7698
6833.251441 72.300 20.6375
6882.767998 71.870 23.7842
6932.643372 71.591 26.0869
6982.880164 71.505 27.5447
7033.480992 71.547 28.2769
7084.448495 71.592 28.5273
7135.785329 71.525 28.9497
7187.494171 71.317 30.4583
7239.577717 71.031 33.0723
7292.038681 70.773 35.8303
7344.879799 70.619 37.9927
7398.103826 70.590 39.5815
7451.713536 70.667 40.9607
7505.711724 70.795 42.5107
7560.101205 70.917 44.5769
7614.884815 71.010 47.5342
7670.065409 71.090 51.6123
7725.645865 71.189 55.9768
7781.629080 71.310 59.2922
7838.017972 71.442 61.1870
7894.815481 71.589 61.9502
7952.024569 71.745 61.9546
8009.648217 71.888 61.7434
8067.689429 71.995 61.9116
8126.151233 72.068 62.7908
8185.036674 72.121 64.0134
8244.348824 72.142 64.9146
8304.090774 72.113 65.2559
8364.265639 72.046 65.1299
8424.876556 71.963 64.6577
8485.926684 71.874 64.1440
8547.419207 71.780 64.1296
8609.357330 71.682 65.1611
8671.744282 71.576 67.3828
8734.583316 71.436 70.4246
8797.877707 71.246 73.7856
8861.630756 71.024 76.8943
8925.845785 70.805 79.5691
8990.526143 70.630 82.2573
9055.675202 70.525 85.4729
9121.296357 70.473 89.2786
9187.393031 70.420 93.3757
9253.968668 70.341 97.6375
9321.026740 70.285 101.9673
9388.570742 70.338 106.0823
9456.604196 70.555 109.7339
9525.130648 70.932 112.6531
9594.153671 71.411 114.5862
9663.676863 71.906 115.4819
9733.703850 72.335 115.4431
9804.238280 72.636 114.6230
9875.283832 72.781 113.3816
9946.844210 72.789 112.2798
10018.923143 72.701 111.7515
10091.524390 72.544 112.0269
10164.651736 72.332 113.1765
10238.308993 72.085 115.1321
10312.500000 71.831 117.5825
10387.228626 71.586 120.2166
10462.498767 71.367 122.7971
10538.314345 71.198 125.1016
10614.679315 71.093 127.0264
10691.597657 71.030 128.5498
10769.073381 70.952 129.7183
10847.110526 70.804 130.8064
10925.713161 70.581 132.2114
11004.885382 70.322 134.2102
11084.631318 70.081 136.9646
11164.955126 69.903 140.4011
11245.860993 69.790 144.2434
11327.353138 69.726 148.2793
11409.435808 69.703 152.3137
11492.113283 69.720 156.1487
11575.389873 69.770 159.6328
11659.269920 69.836 162.6123
11743.757796 69.898 165.0740
11828.857906 69.939 167.1460
11914.574686 69.949 168.9597
12000.912606 69.919 170.7000
12087.876166 69.839 172.5820
12175.469900 69.689 174.8640
12263.698373 69.454 177.9128
12352.566187 69.171 -177.9983
12442.077974 68.913 -172.9541
12532.238400 68.758 -167.4888
12623.052165 68.739 -162.3718
12714.524005 68.823 -158.0632
12806.658687 68.941 -154.5261
12899.461015 69.032 -151.3174
12992.935827 69.084 -147.8054
13087.087996 69.137 -143.4626
13181.922430 69.268 -138.1343
13277.444074 69.545 -132.3748
13373.657907 69.974 -127.2405
13470.568945 70.491 -123.5737
13568.182241 71.000 -121.5771
13666.502883 71.415 -120.9138
13765.535996 71.665 -121.0498
13865.286744 71.714 -121.3904
13965.760328 71.583 -121.4038
14066.961984 71.327 -120.7351
14168.896989 71.003 -119.2356
14271.570658 70.649 -116.9563
14374.988342 70.287 -114.0962
14479.155433 69.933 -110.9312
14584.077362 69.594 -107.6428
14689.759598 69.266 -104.2808
14796.207652 68.938 -100.7537
14903.427072 68.600 -96.9690
15011.423448 68.259 -92.9365
15120.202410 67.945 -88.7473
15229.769630 67.693 -84.5398
15340.130819 67.514 -80.4749
15451.291730 67.384 -76.6936
15563.258160 67.256 -73.2590
15676.035944 67.085 -70.1082
15789.630962 66.845 -67.0298
15904.049137 66.532 -63.7634
16019.296433 66.166 -60.0940
16135.378859 65.780 -55.9587
16252.302465 65.410 -51.4668
16370.073348 65.067 -46.8677
16488.697648 64.739 -42.3989
16608.181548 64.394 -38.0591
16728.531278 64.014 -33.4863
16849.753112 63.616 -28.0691
16971.853368 63.262 -21.2854
17094.838414 63.035 -13.2202
17218.714660 62.983 -4.8762
17343.488565 63.076 2.4058
17469.166632 63.226 7.9529
17595.755415 63.347 11.9619
17723.261512 63.398 14.9646
17851.691571 63.366 17.3843
17981.052287 63.252 19.4116
18111.350404 63.052 21.1106
18242.592715 62.757 22.5464
18374.786062 62.352 23.8687
18507.937336 61.831 25.3000
18642.053479 61.198 27.0769
18777.141484 60.466 29.3706
18913.208391 59.655 32.2112
19050.261296 58.785 35.5178
19188.307342 57.868 39.1963
19327.353727 56.914 43.1731
19467.407699 55.926 47.4104
19608.476560 54.913 51.9419
19750.567664 53.927 56.7847
19893.688419 53.095 61.7764
20037.846286 52.603 66.5898
